Control_3H_1	Control_3H_2	Control_3H_3	Control_9H_1	Control_9H_2	Control_9H_3	Control_27H_1	Control_27H_2	Control_27H_3	Cold_3H_1	Cold_3H_2	Cold_3H_3	Cold_9H_1	Cold_9H_2	Cold_9H_3	Cold_27H_1	Cold_27H_2	Cold_27H_3	Heat_3H_1	Heat_3H_2	Heat_3H_3	Heat_9H_1	Heat_9H_2	Heat_9H_3	Heat_27H_1	Heat_27H_2	Heat_27H_3	Salt_3H_1	Salt_3H_2	Salt_3H_3	Salt_9H_1	Salt_9H_2	Salt_9H_3	Salt_27H_1	Salt_27H_2	Salt_27H_3
STMER22	-0.111152425	-0.220384215	-0.262954679	-0.705340427	-0.185959505	-0.203141942	0.058713084	-0.158032822	-0.289394992	-0.120112035	-0.217047467	-0.201317207	0.002304012	-0.189409892	-0.165400242	-0.078897504	-0.209472989	-0.21525153	-0.188543425	-0.07627158	-0.259087221	0.102594407	0.066914252	-0.162172726	-0.090733886	-0.004214302	-0.202655558	-0.135495454	-0.090673547	-0.296013999	-0.254158484	-0.192569336	-0.094519107	-0.153386882	-0.14708865	-0.123813728
STMDS88	-0.075333325	-0.018834406	0.094066309	0.161734447	0.13601048	-0.093437818	0.12717614	-0.160711141	0.180040964	0.431830246	0.158363999	0.362582461	0.217591435	0.776240743	0.727478146	0.93895044	0.553020272	1.078874035	0.514630937	0.105621254	0.26100253	-0.07907652	-0.168271483	0.062550764	0.213516986	-0.118027159	0.196682302	0.346000156	0.340355147	0.655541949	0.559320617	0.465102505	0.600807154	1.069018691	0.939451457	0.875757526
STMCX94	0.124877757	0.067163799	-0.1003927	0.295532764	-0.077423807	-0.113305247	-0.203807686	-0.158597955	-0.054465506	0.689965584	0.222718491	0.319774787	NA	0.514862261	0.454460476	0.923613953	0.903938673	0.431462401	0.537755298	0.243209427	0.45978414	-0.476405255	-0.213711267	-0.16620903	0.456486054	-0.114226537	0.391368017	-0.259013888	0.27511988	0.280258291	0.492313213	0.537164162	0.479428087	0.521091787	0.572643517	0.720060361
STMDD78	NA	NA	NA	NA	0.973032952	NA	NA	NA	NA	NA	NA	0.464248635	NA	-0.195550809	NA	NA	-0.057919976	NA	NA	0.241705896	NA	NA	-0.35474672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMJE32	0.366532957	0.021103628	0.284976959	0.147376215	-0.165571783	0.110182918	-0.078609835	-0.023580057	0.275989674	-0.05081379	-0.086900716	-0.123798608	-0.268525472	-0.182394353	-0.032827242	-0.424368259	-0.196055706	0.057856649	0.500128593	0.168271483	0.287782143	0.349375255	0.144136616	0.231049073	0.208814015	-0.027798452	0.418889825	0.114367025	0.071362374	0.206750238	0.367701348	-0.127141033	0.012828998	0.067381832	-0.286251193	-0.121325199
STMJJ53	0.13071245	NA	0.042416361	-0.531251914	-0.134849446	-0.234465254	-0.401234101	-0.010224671	NA	0.154521533	NA	-0.05316571	-1.204358499	0.01010059	0.239465935	0.301997561	NA	NA	-0.525711447	-0.175783212	0.316672369	-0.181071781	-0.001953548	0.231464327	-0.702344027	0.858885223	-0.349992013	-0.180059379	-0.211975805	-0.733192431	0.48659076	0.373574672	-0.03839829	0.09116832	-0.071039337	0.300019315
STMJF29	NA	0.298341275	NA	NA	NA	NA	0.162691856	-0.005852726	NA	NA	NA	NA	NA	-0.205028802	0.406453653	NA	0.229481846	NA	NA	NA	NA	NA	NA	0.145299553	NA	-0.304580851	NA	NA	0.053439259	NA	NA	-0.224123309	NA	NA	NA	NA
STMDD96	-0.044340955	-0.023619	0.057750508	0.233112697	0.060003764	0.110053545	0.12051092	-0.027097296	0.002551186	0.232106387	-0.043213534	0.293066722	-0.465820251	-0.009915469	0.616031159	-0.023953755	-0.168851168	-0.175043476	0.31239584	0.035003812	-0.373192567	0.233336906	0.140763151	NA	0.014444504	0.048986256	-0.159871337	0.425632615	0.168745847	0.577108943	-0.631841904	-0.145901772	-0.066997879	0.231518732	0.175894713	0.102713686
STMDO51	0.589852151	0.500543613	0.816517507	-0.179103256	0.334369795	0.498460916	0.484397107	1.243438007	0.510969348	-0.560149776	0.016925015	0.483034298	0.603965608	0.188675205	1.665219303	0.78632255	0.711938004	0.779912204	0.012290171	-0.036097459	0.133733548	0.06693198	0.334879708	0.400013893	0.236936151	1.281628517	0.10351881	0.964457012	0.050103314	0.409240316	1.298705138	1.395247384	1.17626702	1.336322737	0.889129761	1.043068722
STMJM18	-0.3276242	NA	-0.232150288	-0.278877476	-0.116644919	-0.209247045	0.151539875	-0.193405792	0.017361161	NA	-0.187085553	0.22169361	NA	0.402828442	-0.178337241	0.272471708	0.210460753	0.344589903	NA	-0.172246313	NA	-0.214559854	0.411235929	-0.234384201	0.144632988	0.123735368	-0.018147347	NA	NA	0.064784947	-0.159314983	0.190382026	0.061111514	0.147377584	NA	0.005908657
STMGG22	0.176979759	0.207919238	-0.170512921	0.090387823	0.378106945	-0.045911672	0.072117918	0.249064443	0.0938819	0.009676059	-0.024403123	-0.499745896	0.092467493	-0.106276916	-0.178014806	-0.031079946	0.074495064	-0.028624263	0.328420086	0.207377973	0.051918772	0.232798304	0.233822485	-0.243133878	0.070307312	0.589348395	0.01336182	-0.04796027	-0.024421684	-0.232743147	0.22552758	0.230633155	0.115983871	-0.177749042	0.225697121	-0.126635668
STMJP01	-0.187449052	0.098638254	-0.157869419	0.116296	0.039897158	-0.229610267	0.014753199	-0.034165356	-0.133587799	0.34254102	0.218157979	0.010530667	0.812833833	0.435463478	-0.088922295	0.211390695	0.102970218	0.108757125	0.092945325	0.056532551	-0.117432317	0.046645196	0.087507624	-0.110924549	0.03750665	-0.043090527	-0.108241698	-0.046557914	-0.138512754	-0.093951854	0.032367193	0.325194278	-0.052834098	0.016183961	0.171254412	0.052428237
STMGT19	0.164152176	0.534608301	0.408297353	-0.09471535	-0.202816883	-0.196538994	-0.227242679	0.718079877	NA	-0.254394937	-0.443504155	-0.380559867	-0.056877087	-0.109356313	0.17157925	-0.615128762	-0.495348739	-1.256339753	0.983896692	-0.040249468	-0.28452536	0.039892727	0.613673797	-0.019844811	-1.492213815	0.062003804	0.017487427	0.180698058	0.560873385	-0.002606496	-0.145093148	-0.104313789	-0.207330167	-0.824756721	-0.462155113	-0.470692055
STMJO43	0.255257055	0.093702496	-0.116253068	-0.377409698	0.115983871	0.208888157	0.231701199	0.008743633	NA	-0.013582972	-0.056583528	NA	0.638704724	-0.109555086	0.010806755	0.105709441	-0.054966459	NA	-0.006560698	0.061581322	-0.067469583	0.101605043	0.310262034	0.027915815	-0.137945797	0.367731785	-0.27843699	0.128838663	0.292964612	0.136881806	0.089133594	0.115174797	0.313696764	0.200508294	0.078123224	0.028335347
STMIS62	0.002249817	0.087989853	0.393275706	0.291715753	0.273323665	0.25276607	-0.083106844	0.289909183	0.509636522	1.15690334	0.676297978	1.193494405	1.197505132	0.904273065	1.117120378	1.637173874	NA	1.054063667	0.26794301	-0.092772916	0.427911294	0.205847572	0.058044137	0.636004156	0.656568978	0.385621011	0.173106249	0.284309557	0.590609064	0.554941632	0.824333257	1.11412321	0.780509827	1.158127909	1.06006139	1.164225714
STMDE25	0.039240511	-0.111938596	0.005149783	0.047855549	-0.052993088	0.40724902	0.091584906	0.39702303	0.095089331	0.636146348	0.209574078	0.219813523	0.290901199	0.381306642	0.17437002	-0.104097282	-0.189976964	-0.038697583	0.128945051	-0.051563192	0.097619101	0.312062017	-0.157153958	0.106671231	-0.105562466	0.173246512	-0.315852737	0.281904458	-0.314381286	0.188226817	0.016678741	0.135753742	0.33047865	-0.100494937	0.065313955	-0.36911478
STMIJ12	-0.40979904	-0.325427357	-0.883706342	-0.632058252	-0.467369744	-0.618418194	-0.299254594	-0.685850526	-1.074372014	-1.185513398	-1.027100652	-1.273349109	-0.262189489	-1.034660318	-1.051892984	-0.48209424	-0.798631048	-1.155024932	-0.595978497	-0.709450676	-0.98208091	-0.78299345	-0.086909064	-0.601976791	-0.655447671	-0.801809067	0.019655938	-0.573205077	-0.224593598	-1.144856602	-0.771614359	-0.528384479	-0.789352868	-0.264103673	-0.301368548	-0.172114355
STMDE82	NA	NA	NA	0.74178261	-0.208357313	NA	NA	-0.212917473	NA	NA	NA	0.957889163	0.119156391	0.581342185	0.975253338	NA	NA	0.50284388	NA	NA	NA	NA	0.244943949	0.142637675	NA	NA	NA	NA	NA	NA	0.37166999	-0.743418395	0.64625868	NA	NA	NA
STMET88	0.180844221	0.134322087	0.012844188	0.306661338	0.054998536	-0.032876156	0.11196102	0.128994737	0.222624758	-0.01988763	0.022626749	0.000550332	NA	-0.485059074	-0.533104004	-0.339611229	-0.277884625	0.007830114	-0.171685459	0.228364777	0.418150722	0.250143342	-0.279072616	0.104279502	-0.094434802	-0.076750716	-0.01994541	-0.062701668	0.241309635	0.316296227	0.489384841	-0.046741012	-0.039196876	0.085033268	-0.301380717	0.008677891
STMIX02	-0.17160523	-0.040762869	-0.025224159	-0.155448124	0.100371776	-0.113112373	0.003460532	0.056018492	-0.280451459	-0.246893383	-0.46680847	-0.511264928	-0.275018748	-0.258754953	-0.351140016	-0.770305189	-0.484398534	-0.604255314	0.056894027	-0.286344278	-0.143882436	-0.370018584	0.096965051	-0.103204163	-0.486904636	0.164275279	0.027183	-0.105678078	-0.302123182	-0.241744865	-0.326282309	-0.202421	-0.33631905	-0.361249262	-0.160854011	-0.533793165
STMDG83	NA	NA	NA	NA	NA	NA	-0.128397354	NA	NA	NA	NA	NA	NA	NA	NA	0.068296612	NA	0.30996826	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.432111013	NA	NA	NA
STMDH05	0.287736654	0.23538751	0.400092127	0.260504853	0.423164898	0.259532953	0.230009363	0.346942363	0.536233791	-0.475730427	0.10433666	0.275497145	0.072561795	-0.247753946	0.320373617	-0.140314996	0.054334582	0.393544726	-0.253579561	-0.100156588	0.300312369	-0.174888309	0.202460519	0.174571897	-0.025482339	0.095139612	-0.169977847	0.317632486	0.186880055	0.38357617	0.409290875	0.170221405	0.23813644	0.297461952	0.243782062	0.315624808
STMJF14	0.604233484	0.230679033	0.131395946	-0.153170795	0.826383093	-0.07245646	0.152758233	-0.195404354	-0.227531588	-2.008060546	-2.01329119	-1.548579781	-0.746753251	-1.645629119	-0.52850033	-1.310748296	-1.342162838	-0.387872289	-1.64353012	-0.062190057	-0.093470446	-0.435647779	0.810406094	-0.012929392	-1.120384601	-0.077716874	-1.396390573	1.054297366	0.208814015	0.247023286	-0.372193185	-0.016366137	-1.171747737	0.201817796	0.065037479	-0.189082157
STMHG73	-0.183678157	0.202579168	-0.237160295	-0.028931002	0.20973934	-0.284668476	-0.138390093	-0.056769096	-0.011603508	0.002145272	0.325788855	0.048751104	0.220970346	0.148720509	-0.020747078	0.02095365	0.140840048	0.221727432	-0.297336107	NA	-0.073267132	-0.067055328	-0.017417053	-0.234396091	-0.095663005	NA	0.055805218	-0.047465358	0.171111916	-0.228700674	0.311561379	0.009140654	0.07664665	0.068363824	0.040641984	0.140990101
STMGE03	0.039179929	-0.126399714	0.033364442	0.091482557	-0.074240132	-0.020185949	0.059038676	-0.144631365	-0.047988412	-0.177836099	-0.368757227	-0.412525056	0.118060048	0	0.12378196	0.098609202	0.1247134	0.242414007	-0.037161178	-0.14931355	-0.128781472	-0.168203066	-0.303928411	-0.307459247	-0.229395977	-0.248791844	-0.248182839	0.019783437	0.195200293	-0.11392525	-0.030316659	-0.192481473	-0.025161401	0.133168833	-0.113298162	-0.278143527
STMEW44	-0.18323993	-0.062413532	-0.456893896	-0.095358899	-0.064441395	0.161854874	-0.048506838	-0.31802053	-0.356596016	1.170445119	0.386487564	0.094273338	0.00528654	0.581264229	0.070250614	0.781244019	0.563967869	0.392139587	0.464254822	0.103756121	-0.206286599	0.115723701	-0.309410991	-0.353732716	0.572549178	-0.300368198	0.300429812	0.053891871	-0.105208882	-0.260818709	-0.164160243	0.566467331	0.579247002	0.21361966	0.293692063	0.39362444
STMDU11	-0.034237136	-0.067534383	-0.064108328	0.015054346	0.191608618	-0.095896336	0.061946448	0.285936998	0.497765619	-0.117075196	-0.126182948	0.360151765	0.300274593	0.054927216	0.495426332	0.254218411	0.391743708	0.379832426	-0.433188204	-0.273063433	-0.076822813	-0.276232115	0.140933523	0.159830174	-0.010328655	-0.03846456	0.040681966	0.196237065	0.205082181	0.15050999	0.24290128	0.154898554	-0.070120096	0.109592048	0.15524245	0.021376556
STMHQ75	-0.011148889	0.016423399	-0.129776515	0.111246437	-0.066380447	-0.188695165	-0.075065326	-0.058164704	-0.053525761	0.456277823	0.243896379	0.311727522	-0.052756561	0.588190958	0.279234265	0.553711567	0.733792933	0.70315107	0.485055046	-0.279637897	0.224552468	-0.248253362	-0.345967785	-0.206360361	0.320049178	-0.237797114	0.433702667	0.039051859	0.090085942	0.290332873	0.351634602	0.505157132	0.579241878	0.354195076	0.511230375	0.988612801
STMEG09	0.220942975	-0.062814472	0.008130744	0.595893316	0.22537256	0.466974999	0.205318908	0.375384049	0.338600383	0.842175912	0.560950729	0.796446862	1.058893689	1.24385368	1.144435569	0.925433897	0.848858118	1.084168956	0.311082223	-0.085176325	-0.036756841	0.441029077	-0.067864835	0.103491423	0.137851448	0.418033966	-0.314789486	0.596303038	0.061933213	0.629634493	0.90944902	0.778444315	0.871763127	0.636343673	0.555770788	0.762027691
STMCK36	NA	-0.277698058	NA	NA	NA	NA	0.103295629	-0.049892657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.184622366	NA	NA	NA	NA	NA	0.046230153	NA	NA	-0.219573657	NA	NA	NA	NA	NA	0.388396028	NA
STMHZ91	0.202113419	-0.036121763	-0.207661816	0.27300949	0.187145643	0.009042675	0.252678429	0.261567175	-0.122009535	0.410832301	0.209987266	0.215333288	0.534957143	0.740083973	0.918631295	0.222392421	0.165629815	-0.033795852	-0.603809881	-0.244335879	-0.548918513	-0.298719249	-0.240209575	-0.540044316	-0.745528585	0.2726444	-0.405727755	0.210593609	0.326590548	-0.014273447	0.171220231	0.0971469	0.176604843	0.110252706	-0.124785276	-0.294356749
STMCK54	0.088301871	0.011472784	-0.101039369	0.289001576	0.011273591	0.102306884	-0.177033391	-0.039578675	0.311049465	1.423627849	0.527105316	0.442550241	0.968039188	1.731843442	0.38572954	0.343922245	1.051111548	1.056632476	0.631691393	0.083636906	0.070244937	1.505011862	0.403662068	0.360152105	1.889954404	0.777262448	0.893749656	0.098036353	-0.308877562	0.035516916	0.494642558	0.551279738	0.966762571	0.166027334	0.810597678	1.402667306
STMBB19	-0.152095217	0.37497669	-0.209310642	0.017387665	-0.133822024	-0.038018606	-0.119408703	0.276376472	-0.120679082	0.467726221	0.749191896	0.006911487	0.774312904	0.582002069	0.736965594	1.196875699	1.116714411	0.285815845	-0.305659613	0.170072103	-0.056358579	-0.57797607	0.126457766	0.119331977	0.217536456	0.380250561	0.358026154	-0.159867665	0.577273967	-0.337444993	0.463497213	0.732696053	0.442522749	0.305418476	0.542482958	0.662260209
STMHX54	0.208317236	0.055409846	0.135406888	-0.164525014	0.063983201	-0.051676035	-0.031869387	-0.084249068	-0.323165929	-0.976439829	-0.351044274	-0.234344369	-0.772766316	-0.72441392	-0.740485925	-0.896906507	-0.862280344	-0.496692322	-0.305980368	0.098812337	-0.019569637	0.20650938	0.061481068	0.018788852	-0.165341053	0.091558953	-0.281848402	0.152003093	-0.168798336	-0.306745897	-0.324983574	-0.392422949	-0.196426718	-0.205496645	-0.158754135	-0.52360018
STMHO23	0.089866177	0.128223985	0.13178232	0.067314969	0.120335045	0.271223804	0.024524991	-0.074703821	0.126753332	-0.132402594	0.370354785	0.097998438	0.00260336	-0.479462188	-0.275634443	-0.113112373	0.123799592	0.047505116	0.168626723	-0.08875866	0.161028478	0.115562124	-0.348188018	-0.197862787	0.314978799	-0.297428745	0.243806573	-0.111304835	-0.174450785	0.143662877	-0.008452565	-0.244391494	-0.340312071	-0.157435049	-0.410487343	-0.096975194
STMCB20	0.023083613	0.204850043	0.247576811	-0.295318986	0.034139439	-0.148966812	-0.017785581	-0.041062657	0.241481017	-0.18847077	-0.125148559	0.10377058	-0.377971678	-0.309289098	-0.300141428	-0.385280518	-0.354242375	-0.206939844	-0.091933047	-0.076283585	0.326482779	0.174968593	0.052137623	0.397065472	0.057561958	0.01441569	0.15969927	0.041896085	0.00771309	0.186901301	0.136291684	-0.008556935	0.397977446	-0.186068718	-0.108899513	-0.037748358
STMIW62	0.137708758	-0.018898034	-0.399026727	-0.002972587	0.161832156	-0.009381236	-0.049123521	-0.036112944	-0.317657658	-0.325815169	-0.684054063	-0.446287421	-0.300186572	-0.390803092	-0.364790892	-0.933285345	NA	-0.721148889	-0.357356588	-0.26655521	-0.267064716	0.19672921	0.188115117	-0.029062466	-0.473785821	0.588258208	-0.414575615	0.171793459	-0.15273524	-0.251137709	-0.142177035	-0.362749074	-0.233462477	-0.29731554	0.140155131	-0.433399896
STMGB71	-0.138960056	-0.016331339	-0.042185653	-0.629023448	-0.157336538	-0.194019728	0.019628807	-0.141065247	-0.04508789	-0.182373061	0.249869645	-0.117963337	0.40239606	0.141667885	0.110615056	-0.080170349	-0.027274567	-0.021586862	-0.181596681	-0.114352559	-0.224370673	-0.094513817	-0.101478422	-0.237752956	-0.107506922	0.21827322	0.025577205	-0.149533213	0.07601447	-0.114250436	-0.01585774	-0.105551626	-0.177083323	-0.104364319	0.320759448	-0.037980666
STMGL85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMDZ46	0.344282577	0.080373416	-0.151335586	0.063978346	0.073105543	-0.006992587	-0.033347257	0.462863004	0.322111749	0.330024658	0.023840679	0.287538444	0.545025274	0.409048503	0.491111532	0.303642742	0.33716044	0.089946678	0.319561799	-0.048776234	-0.328667423	0.227364136	0.025870897	0.078416247	0.024579396	-0.049313176	-0.054012558	0.717552718	0.228268988	0.382526458	1.20458761	0.699114321	0.59998117	0.814444347	0.774717448	0.232731459
STMCD47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.227233684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMHF88	-0.151606694	-0.175185256	-0.05669642	-0.069756942	-0.009787827	0.049404836	-0.029764235	0.285123456	0.10336899	0.509083336	0.060699084	0.329226469	0.978319105	1.175142045	0.791083838	0.1220927	0.453498151	0.461916738	0.237777988	-0.151803606	-0.184561768	0.009959762	-0.315608836	-0.176691848	-0.084064265	-0.073840831	-0.0795952	0.138301742	-0.238516828	0.128422635	0.290355948	0.676883212	0.750890806	0.299960975	0.572906178	0.474068418
STMGS65	0.11388119	-0.114539083	NA	NA	-0.024439236	NA	-0.05417514	-0.099688574	NA	-0.0698546	-0.221916363	NA	NA	-0.005538184	NA	-0.140233317	0.096582356	NA	0.316693558	0.080635468	NA	NA	-0.079028246	NA	0.257733622	-0.131490496	0.520588588	-0.136299773	-0.198941075	0.321928095	NA	-0.111361109	NA	-0.156029303	0.086922202	-0.051197777
STMJL02	-0.206090609	-0.123746227	0.296654859	-0.045120434	-0.176303914	-0.229499956	0.091584399	-0.284240722	0.177726588	-0.065003357	0.378807794	-0.019732913	0.039149122	0.245112498	0.048396825	0.178666032	0.0429792	0.524560141	-0.373958798	-0.445094733	-0.241188714	-0.24431634	0.019108823	-0.355806001	-0.051530301	0.554164695	0.208363939	-0.204212405	0.117227578	-0.033500229	0.164310318	-0.127332432	-0.184444246	0.009860607	0.188768438	0.574523273
STMGC74	-0.012391189	-0.373225626	-0.264734037	-0.459169959	-0.338269643	0.168055499	0.150937925	0.152402898	-0.69157422	1.076109157	0.090957922	0.25510879	-0.533992732	-0.500134069	-0.927094571	-0.754421544	-0.282972812	-0.435966324	-0.633907129	-0.05693344	-1.28524829	-0.672307959	-0.922238943	-0.967584969	-1.087725132	-0.390066053	-1.040242552	0.024557104	-0.654650219	-0.717257637	-0.893268825	-0.432603142	-0.574405273	-0.573440024	-0.526779582	-0.758776985
STMHE81	-0.207645471	-0.132565601	-0.060384847	0.016582884	-0.015951913	-0.085773173	-0.074061867	-0.221848521	-0.229771952	-0.373627418	-0.143885633	-0.318212964	0.195488731	-0.127806068	-0.16889133	-0.370559147	0.179131219	-0.200464582	-0.175437743	-0.371817714	-0.253637996	-0.161945813	-0.033204408	-0.179587196	-0.172119957	-0.241109537	-0.092168402	0.105056102	-0.033920274	-0.291778484	-0.049373681	-0.185565298	-0.095368227	-0.021194222	-0.024932337	0.136043716
STMHJ20	-0.195403649	0.119035994	0.169596	0.22098554	0.150571054	0.063193826	0.080686215	0.002740741	0.32157171	-0.074148156	0.275234859	0.376283428	0.023445826	0.136947679	0.136522803	0.144803251	0.434162154	0.669089994	-0.038358062	-0.221736708	0.053189985	0.063122071	-0.010427371	0.057733831	0.279328278	-0.06820954	0.058405288	0.19546657	0.059755467	0.309580452	0.510771603	0.389931882	0.30397772	0.250679793	0.115149991	0.369500155
STMIX47	0.29028444	0.209803199	0.162397535	-0.351301718	0.045613127	0.089030326	0.065128811	0.089653846	0.253964897	0.111209709	0.447182671	0.204474162	-0.347073743	-0.217891029	-0.314068017	-0.232042591	-0.079450452	-0.566082469	-0.081370885	-0.02116461	0.126863978	NA	0.117695043	0.30256277	0.240896673	-0.083998986	0.237077851	0.166382638	0.243571108	0.152599125	-0.368867318	-0.437405312	0.068171503	0.053710587	0.03796785	-0.042050804
STMEY89	0.225496633	-0.425127997	0.681254556	0.156355303	1.289571256	0.564613855	0.566721792	1.268045254	0.261750951	0.933991459	0.071019463	0.915853994	0.230135619	0.759736902	0.118310894	1.121860484	0.743116403	-1.264590112	0.537771093	0.308259977	0.709220604	0.519909652	1.823370847	0.390040801	-0.65385451	2.406533718	-0.438144464	0.361588776	-0.87195588	0.179443622	0.039936403	1.134116322	-0.083683748	1.444425047	2.39835037	-0.372691209
STMGP93	-0.118115569	0.270274616	0.137427314	0.158295511	0.189960225	0.03032961	-0.009337865	-0.025292599	0.163898611	-0.126229422	-0.006503964	0.195602431	-0.620766367	-0.222483331	-0.098319317	-0.249477987	-0.006024986	0.106214588	0.203557415	0.147680871	0.11349983	-0.135137327	-0.2354512	0.0138254	0.088727546	-0.229694098	-0.101831267	-0.019720277	0.376296717	0.407690182	0.062567302	-0.33602898	-0.181682609	-0.027104569	0.152145084	0.238133839
STMIK06	0.201279434	NA	NA	0.402927817	-0.15324626	-0.044224	0.063139589	NA	NA	0.034527683	NA	NA	0.671529059	0.419467801	0.466252884	0.283973744	0.181950477	NA	-0.090810288	NA	NA	-1.39665897	0.1631652	0.272749561	-0.010816883	NA	0.083901258	NA	NA	NA	0.799196399	NA	0.402270203	0.404303838	0.037670418	NA
